suite,task_id,initial_state_index,seed,profile,runtime,success,environment_steps,steady_p50_seconds,steady_p95_seconds,startup_seconds,request_per_second,queue_age_p95_steps,discard,depletion,disconnects,recoveries,fallback,trace_sha256
libero_object,5,48,2026082491,fixed_0250,actionstream_backend_aligned,True,135,0.17493840446695685,0.2447782271192409,5.404181679012254,2.212229839334338,18.0,128,0,0,0,0,12607fc9b878963a1b8631938316e4f3e9d24102848d5c0f42c7055ea13318dc
libero_object,5,49,2026082492,fixed_0250,actionstream_backend_aligned,True,133,0.1590045760385692,0.19711473886854947,5.387540227966383,2.35486873446706,17.0,128,0,0,0,0,f77e9752cfcaf159f3e721c5c8149a278f60b3a50e1b07ab3536903f68a8da55
libero_object,5,47,2026082490,fixed_0950,actionstream_backend_aligned,False,300,0.1941088120220229,0.3241434251773171,5.373928056098521,0.8444944090072624,29.0,286,175,0,0,0,cc4264dde693bececfc4f083e418f69fb142d6c1372684961b8298a420b29821
libero_object,5,48,2026082491,fixed_0950,actionstream_backend_aligned,True,150,0.15152130858041346,0.2269073270959779,5.481890812050551,0.8827743173593893,29.0,137,69,0,0,0,ed3a4c6948192b1ead9cee1bd22709d33fcde83f08bf79cb00b9db7f0b44c51d
libero_object,5,49,2026082492,fixed_0950,actionstream_backend_aligned,False,300,0.1465575429610908,0.23822854314930728,5.532542593078688,0.8838278132430012,29.0,294,157,0,0,0,e02f883d296746e4a8d2445c7403d65722f02a6976096696edba9e2fe01a29e2
libero_object,5,47,2026082490,jitter_0600_pm0400_v2,actionstream_backend_aligned,True,135,0.1534082421567291,0.2278600194491446,5.39871146902442,1.1478819053071945,29.0,125,23,0,0,0,9d3ec66193a2d5ace1efb05acd3aac7d1a2679e2adec0ff56b0a6ee4f110fa80
libero_object,5,48,2026082491,jitter_0600_pm0400_v2,actionstream_backend_aligned,True,143,0.15012395358644426,0.28268446814035986,5.368383524008095,1.1320382950556267,29.0,137,25,0,0,0,545b549aa3e2f817ee9d0a4869709e449bddd67be717e5ac0b2b366940ec3c2b
libero_object,5,49,2026082492,jitter_0600_pm0400_v2,actionstream_backend_aligned,True,142,0.18650928407441825,0.26599204342346633,5.366967789130285,1.1186914879617356,29.0,140,28,0,0,0,f4c72b1310e88a4815a051a2248c9bb77151ad620df92f69983c9daee0d0d91d
libero_object,5,47,2026082490,burst_0250_to2000_v2,actionstream_backend_aligned,True,142,0.16407265444286168,0.22142881285399196,5.370692038908601,1.513845809557165,24.19999999999999,125,23,0,0,0,15200f419d62da51e0fd6eed6d26537d4301f1434c559c55ae881de3d64c6171
libero_object,5,48,2026082491,burst_0250_to2000_v2,actionstream_backend_aligned,True,154,0.16228670650161803,0.26053212478291243,5.405532564967871,1.357945146236695,23.64999999999999,142,24,0,0,0,c240f4a18861cc128f8c4829eb3010eaeb64bbe319dcf1c88c144ca1c46ff826
libero_object,5,49,2026082492,burst_0250_to2000_v2,actionstream_backend_aligned,True,154,0.1602660899516195,0.26048928736709054,5.516937249107286,1.5137633365339145,23.549999999999997,139,22,0,0,0,c5ad1451ef7dc45b86de6da0eb75969f49aa351f6c627493829215ee9c66c1ca
libero_object,5,47,2026082490,fixed_0000,actionstream_backend_guarded,True,153,0.07693517999723554,0.11378241740167136,5.968980122124776,10.905875883591236,5.0,150,0,0,0,0,c7dd2b8896ef430db6e2be6577e46b4e7042497b591c512f88059775c187a521
libero_object,5,48,2026082491,fixed_0000,actionstream_backend_guarded,True,165,0.08445371012203395,0.1488852991489693,5.4190825808327645,9.857888781152873,6.0,163,0,0,0,0,5b4fac8ac65136d0d2c2158ba14e01c1ed3565037d4b1c05650668cbf33e0764
libero_object,5,49,2026082492,fixed_0000,actionstream_backend_guarded,True,156,0.08380942652001977,0.13948519182158634,5.382160662906244,9.798352353140558,5.25,152,0,0,0,0,20267a09e57310da1af2ef2e1bf57e428b3a36abc6cf5ace3788c0a2c5e54783
libero_object,5,47,2026082490,fixed_0250,actionstream_backend_guarded,True,132,0.13293361314572394,0.2595414902083576,5.3678830889984965,2.3561059063579877,18.0,127,0,0,0,0,85f58bddfb1bf6c077028bbca5b02579e62a6b18b5322c8048d1d44272e64541
libero_object,5,48,2026082491,fixed_0250,actionstream_backend_guarded,True,133,0.13921198842581362,0.19775678727310145,5.404629153897986,2.45327265343064,16.0,131,0,0,0,0,1730a54f463695f6b297259e2683660612132b1e88fe53a458fa1dd691b0d763
libero_object,5,49,2026082492,fixed_0250,actionstream_backend_guarded,True,134,0.15180898853577673,0.2594521092250943,5.418324440019205,2.2638045489075407,18.0,124,0,0,0,0,d8b228f81a4661ef03203ec139580fb52d7c16a3fc30af2afa10f92569d3c883
libero_object,5,47,2026082490,fixed_0950,actionstream_backend_guarded,True,151,0.18205444456543773,0.22536365424748508,5.3933085962198675,0.8659375591986852,29.75,139,73,0,0,0,3afa2c280102cfbaa221b67a80adfed197f5703922cb4adb8bd84049ad2a3819
libero_object,5,48,2026082491,fixed_0950,actionstream_backend_guarded,True,151,0.157986351987347,0.2864473108202219,5.345939937978983,0.8739644425269077,29.0,139,72,0,0,0,017443635ebabd02aeb50156401f6d1cdec8f790c8425d218912fe57d5c52a0f
libero_object,5,49,2026082492,fixed_0950,actionstream_backend_guarded,True,184,0.16142620192840695,0.2789429566822946,5.35948095889762,0.8606277489715367,29.39999999999999,164,97,0,0,0,1a82147be9be310c4e422900152006cf7a82f5c2056bd3c3f967806188369017
libero_object,5,47,2026082490,jitter_0600_pm0400_v2,actionstream_backend_guarded,True,134,0.13417493156157434,0.2027150997309945,5.464444610988721,1.1778687077270524,29.0,131,18,0,0,0,531ca7206e7bf4536b71bb47328817d4518e276320284b95120a60b2499b9d65
libero_object,5,48,2026082491,jitter_0600_pm0400_v2,actionstream_backend_guarded,True,146,0.14495571795850992,0.27396900681778785,5.401815667981282,1.148970571704902,29.0,135,25,0,0,0,d872d800354efd7e160b0cd0e58504d47165c10612062ca1e40a9c1c0e2f2511
libero_object,5,49,2026082492,jitter_0600_pm0400_v2,actionstream_backend_guarded,True,144,0.17459803400561213,0.26620880285045123,5.4461036620195955,1.119902581907724,29.0,139,29,0,0,0,ff1d38b9ea9410cf03bb97c8f5c3ae92f4dc61d6096c9618de6fe2121d51fc75
libero_object,5,47,2026082490,burst_0250_to2000_v2,actionstream_backend_guarded,False,300,0.16495614650193602,0.23272775885416191,5.462986222933978,1.2856607011363153,44.0,167,47,0,0,3,ffd03f82bb3a38014e990cd8e1768186324bb6394a28f6909cd5de2f731f40ff
libero_object,5,48,2026082491,burst_0250_to2000_v2,actionstream_backend_guarded,True,153,0.1600217130035162,0.23901511563453814,5.38776816916652,1.5470770068791886,38.19999999999999,105,14,0,0,1,248ff96585b794660e6fb9b3affffa960fb948e31054ee9c601bafe2db5441cc
libero_object,5,49,2026082492,burst_0250_to2000_v2,actionstream_backend_guarded,False,300,0.17688178247772157,0.26343221422284835,5.418617028975859,1.257929528338748,44.69999999999999,175,47,0,0,3,ec6fd7662617dbfae00b39a43e08883ddfb3a3a5c96166e1a19f507bf9c2ba9a
libero_spatial,7,47,2026082500,fixed_0000,sync_hold,True,124,0.0834941091015935,0.08999813916161656,5.847395058022812,0.752325721606451,,0,,,,,4d3b621544c8b8f100f2899fbc76c5fca8c2edd2400323786c3f6067133f4bf3
libero_spatial,7,48,2026082501,fixed_0000,sync_hold,True,124,0.08298476994968951,0.08690490196458996,0.07722408510744572,0.7540022261631782,,0,,,,,1b3af425af98882172be3d45f6c6a11fa18b4e15a42dc18c726bf61c94dce368
libero_spatial,7,49,2026082502,fixed_0000,sync_hold,True,135,0.08166547794826329,0.08939006542786956,0.07711728801950812,0.6956625204417267,,0,,,,,d1df6f6e8ac580ce315160282811f88c1327c348a16d3be9dbb07c9f57f00ee8
