model_key,model_revision,runtime,delay_profile,task_id,episode_index,initial_state_index,seed,success,environment_steps,hold_fraction,dropped_prefix_steps,delivery_latency_p50_seconds,delivery_latency_p95_seconds,inference_latency_p50_seconds,inference_latency_p95_seconds,action_discontinuity_mean_l2,action_discontinuity_max_l2,action_acceleration_max_l2,peak_cuda_memory_mib,wall_clock_episode_seconds,source_commit,trace_sha256,video_sha256
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,fixed_0500,0,0,0,2026081500,True,133,0.0,582,0.6058280537836254,0.6618666240945458,0.07863498711958528,0.11043041548691689,0.02957448615890109,2.0001842975616455,2.0001635551452637,12250.8251953125,11.60601421399042,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,e95b11a39b2de34dc7e2e4cd7c62bfac551f5880bd05486e5db45a54f28f1823,6e0a08071cc91aeeb28d305fd58d10e6c5f10f126601413cf2110601bdd9aa67
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,fixed_0500,0,1,2,2026081501,True,140,0.0,615,0.6142825400456786,0.6806951062753795,0.08377876598387957,0.10485970145091414,0.2537886284981861,6.281252861022949,12.555991172790527,12250.8251953125,11.929466639645398,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,9f16127214638c07e7974a057efedbe8917f9d2e71e48a2489072c1148dab97a,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,fixed_0500,0,2,4,2026081502,True,144,0.0,667,0.6170759918168187,0.6698814652860164,0.08409248385578394,0.11226162239909172,0.24726543966778455,6.279158592224121,12.552505493164062,12250.8251953125,12.063679539132863,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,2174da3b882bdeedf19ca4e750d669c93e0da3f2c7d0eeec82d4e6f3b46e827b,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,actionstream_aligned,fixed_0500,0,0,0,2026081500,True,144,0.0,163,0.6129202016163617,2.124665261269546,0.10438507003709674,1.6128696205792934,0.04239124357960858,2.0000510215759277,2.000034809112549,12250.8251953125,12.035925365053117,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,c32829d59b2ec66cbf5b9778ba7a64b1cee6ed29adef6e016e16ef75a4b97e6b,cba5188c83a8c4507ca1a17b1402f7f1ed58a6ff440850fa796827a03ef08f2a
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,actionstream_aligned,fixed_0500,0,1,2,2026081501,True,141,0.0,161,0.6508534238673747,2.3955307050608035,0.13917991006746888,1.8859356870874702,0.25249917253718845,6.2826385498046875,6.2850141525268555,12250.8251953125,12.063069631811231,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,480c9dc8301db070d74a220d7901996290e7bbddab1fbbe36a06ac2b69dae545,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,actionstream_aligned,fixed_0500,0,2,4,2026081502,True,144,0.0,174,0.6571543430909514,2.1771632686257347,0.14394173468463123,1.6625269610900417,0.1595970445061819,6.266138076782227,6.268873691558838,12250.8251953125,12.094293079804629,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,b1a60c667660a47ef16da43f0e4f5761e757447286fa063e8a80f40eef9878c5,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_weighted_average,fixed_0950,0,0,0,2026081500,True,179,0.0335195530726257,1399,1.0537442271597683,1.0780557310208678,0.07229300308972597,0.08464894001372159,0.05059518943425645,1.5260287523269653,2.800065040588379,12250.8251953125,14.38163140276447,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,f4746eed02df2d5b5a38abfa2bf5faf293ba88de6be87d6f5f044317658ba12a,276bf98df4038787199b775ad43f4292bc72beaae5987ab381e1c26176d5d41b
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_weighted_average,fixed_0950,0,1,2,2026081501,False,280,0.02142857142857143,2201,1.0589232733473182,1.0803468911908567,0.07987183379009366,0.09544763900339603,0.40979560638701135,4.609231948852539,5.203854084014893,12250.8251953125,19.411085761152208,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,2b6aa4b658a2916068667e235a8c00aae00620b206560e2c6dc6e36a10fec604,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_weighted_average,fixed_0950,0,2,4,2026081502,True,205,0.03414634146341464,1481,1.0564916532021016,1.0776346875820308,0.07644649432040751,0.09693783796392379,0.1595864652555582,4.540306568145752,4.5781941413879395,12250.8251953125,15.639434793032706,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,1d10edb9aaf498bd3442a14395d0aacd4003509f1a1c9a7a29e29204fea7a3b1,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,fixed_0950,0,0,0,2026081500,True,180,0.03333333333333333,1402,1.054701590910554,1.0894992491230369,0.0718189412727952,0.0907093402929604,0.05767405018023106,2.000066041946411,4.000114440917969,12250.8251953125,14.313758982811123,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,769ca8a5ba1e02ed67f29cc2838ef7874409cddb833cb9cd4e78cd7cd18e88c6,8a86ed86000b91d87354f5a3a8a0a512885a8fed83def308ef1bc58e850cba74
